lon,lat,year,pdsi
-89.75,38.75,1760,-0.221
-89.75,38.75,1761,0.921
-89.75,38.75,1762,-1.888
-89.75,38.75,1763,-0.899
-89.75,38.75,1764,1.67
-89.75,38.75,1765,0.808
-89.75,38.75,1766,0.488
-89.75,38.75,1767,-2.955
-89.75,38.75,1768,1.468
-89.75,38.75,1769,2.663
-89.75,38.75,1770,0.014
-89.75,38.75,1771,0.316
-89.75,38.75,1772,-3.338
-89.75,38.75,1773,-2.41
-89.75,38.75,1774,-3.025
-89.75,38.75,1775,-0.054
-89.75,38.75,1776,1.284
-89.75,38.75,1777,0.728
-89.75,38.75,1778,-0.153
-89.75,38.75,1779,1.73
-89.75,38.75,1780,-0.185
-89.75,38.75,1781,3.383
-89.75,38.75,1782,1.967
-89.75,38.75,1783,1.527
-89.75,38.75,1784,-1.625
-89.75,38.75,1785,-2.189
-89.75,38.75,1786,-0.785
-89.75,38.75,1787,0.589
-89.75,38.75,1788,1.864
-89.75,38.75,1789,-1.268
-89.75,38.75,1790,-1.371
-89.75,38.75,1791,0.714
-89.75,38.75,1792,-0.921
-89.75,38.75,1793,-0.373
-89.75,38.75,1794,-1
-89.75,38.75,1795,1.469
-89.75,38.75,1796,3.008
-89.75,38.75,1797,4.103
-89.75,38.75,1798,1.349
-89.75,38.75,1799,-2.926
-89.75,38.75,1800,-3.972
-89.75,38.75,1801,-3.908
-89.75,38.75,1802,0.33
-89.75,38.75,1803,-2.206
-89.75,38.75,1804,-1.013
-89.75,38.75,1805,0.849
-89.75,38.75,1806,-0.757
-89.75,38.75,1807,1.032
-89.75,38.75,1808,0.242
-89.75,38.75,1809,-1.111
-89.75,38.75,1810,0.005
-89.75,38.75,1811,2.93
-89.75,38.75,1812,-0.323
-89.75,38.75,1813,-0.835
-89.75,38.75,1814,0.649
-89.75,38.75,1815,-0.313
-89.75,38.75,1816,-4.632
-89.75,38.75,1817,-2.168
-89.75,38.75,1818,-1.616
-89.75,38.75,1819,0.89
-89.75,38.75,1820,-2.048
-89.75,38.75,1821,-1.145
-89.75,38.75,1822,0.373
-89.75,38.75,1823,0.621
-89.75,38.75,1824,1.725
-89.75,38.75,1825,-0.505
-89.75,38.75,1826,-0.808
-89.75,38.75,1827,2.112
-89.75,38.75,1828,2.209
-89.75,38.75,1829,-2.705
-89.75,38.75,1830,1.64
-89.75,38.75,1831,0.779
-89.75,38.75,1832,-0.98
-89.75,38.75,1833,-1.274
-89.75,38.75,1834,-4.254
-89.75,38.75,1835,-2.431
-89.75,38.75,1836,-0.213
-89.75,38.75,1837,1.267
-89.75,38.75,1838,-2.02
-89.75,38.75,1839,-2.653
-89.75,38.75,1840,1.338
-89.75,38.75,1841,-2.679
-89.75,38.75,1842,0.277
-89.75,38.75,1843,0.873
-89.75,38.75,1844,3.302
-89.75,38.75,1845,1.255
-89.75,38.75,1846,0.423
-89.75,38.75,1847,-0.605
-89.75,38.75,1848,-0.081
-89.75,38.75,1849,3.282
-89.75,38.75,1850,0.291
-89.75,38.75,1851,-0.107
-89.75,38.75,1852,0.83
-89.75,38.75,1853,-1.262
-89.75,38.75,1854,1.65
-89.75,38.75,1855,-1.461
-89.75,38.75,1856,-2.854
-89.75,38.75,1857,-2.918
-89.75,38.75,1858,-0.493
-89.75,38.75,1859,-0.906
-89.75,38.75,1860,-1.449
-89.75,38.75,1861,-0.054
-89.75,38.75,1862,1.449
-89.75,38.75,1863,1.135
-89.75,38.75,1864,-1.569
-89.75,38.75,1865,-0.236
-89.75,38.75,1866,1.753
-89.75,38.75,1867,-0.324
-89.75,38.75,1868,-3.002
-89.75,38.75,1869,1.293
-89.75,38.75,1870,-2.382
-89.75,38.75,1871,-2.974
-89.75,38.75,1872,-2.089
-89.75,38.75,1873,-1.501
-89.75,38.75,1874,-4.372
-89.75,38.75,1875,-0.578
-89.75,38.75,1876,2.906
-89.75,38.75,1877,0.506
-89.75,38.75,1878,1.181
-89.75,38.75,1879,-2.359
-89.75,38.75,1880,0.25
-89.75,38.75,1881,-1.167
-89.75,38.75,1882,3.812
-89.75,38.75,1883,4.695
-89.75,38.75,1884,1.877
-89.75,38.75,1885,-0.146
-89.75,38.75,1886,-0.591
-89.75,38.75,1887,-2.116
-89.75,38.75,1888,-1.639
-89.75,38.75,1889,1.905
-89.75,38.75,1890,-0.36
-89.75,38.75,1891,0.016
-89.75,38.75,1892,4.102
-89.75,38.75,1893,2.041
-89.75,38.75,1894,-1.365
-89.75,38.75,1895,-3.075
-89.75,38.75,1896,-0.339
-89.75,38.75,1897,2.374
-89.75,38.75,1898,1.285
-89.75,38.75,1899,-0.277
-89.75,38.75,1900,-1.338
-89.75,38.75,1901,-3.792
-89.75,38.75,1902,-1.934
-89.75,38.75,1903,2.397
-89.75,38.75,1904,3.801
-89.75,38.75,1905,0.866
-89.75,38.75,1906,0.221
-89.75,38.75,1907,2.268
-89.75,38.75,1908,2.452
-89.75,38.75,1909,3.229
-89.75,38.75,1910,1.443
-89.75,38.75,1911,-3.656
-89.75,38.75,1912,2.942
-89.75,38.75,1913,-1.931
-89.75,38.75,1914,-4.29
-89.75,38.75,1915,2.951
-89.75,38.75,1916,3.073
-89.75,38.75,1917,1.093
-89.75,38.75,1918,-1.913
-89.75,38.75,1919,-0.329
-89.75,38.75,1920,-0.109
-89.75,38.75,1921,-0.897
-89.75,38.75,1922,-0.084
-89.75,38.75,1923,1.371
-89.75,38.75,1924,3.911
-89.75,38.75,1925,-1.607
-89.75,38.75,1926,-1.943
-89.75,38.75,1927,1.93
-89.75,38.75,1928,3.91
-89.75,38.75,1929,2.09
-89.75,38.75,1930,-2.274
-89.75,38.75,1931,-3.501
-89.75,38.75,1932,-1.56
-89.75,38.75,1933,-1.375
-89.75,38.75,1934,-3.818
-89.75,38.75,1935,3.233
-89.75,38.75,1936,-3.606
-89.75,38.75,1937,-0.325
-89.75,38.75,1938,2.088
-89.75,38.75,1939,0.518
-89.75,38.75,1940,-1.679
-89.75,38.75,1941,-2.976
-89.75,38.75,1942,0.176
-89.75,38.75,1943,-0.092
-89.75,38.75,1944,-2.278
-89.75,38.75,1945,2.782
-89.75,38.75,1946,0.549
-89.75,38.75,1947,0.245
-89.75,38.75,1948,0.352
-89.75,38.75,1949,1.523
-89.75,38.75,1950,2.996
-89.75,38.75,1951,4.831
-89.75,38.75,1952,-0.664
-89.75,38.75,1953,-1.923
-89.75,38.75,1954,-4.211
-89.75,38.75,1955,0.155
-89.75,38.75,1956,-1.013
-89.75,38.75,1957,2.194
-89.75,38.75,1958,1.653
-89.75,38.75,1959,-0.823
-89.75,38.75,1960,0.512
-89.75,38.75,1961,0.91
-89.75,38.75,1962,1.02
-89.75,38.75,1963,-1.945
-89.75,38.75,1964,-2.302
-89.75,38.75,1965,-0.432
-89.75,38.75,1966,-1.586
-89.75,38.75,1967,-1.435
-89.75,38.75,1968,-0.203
-89.75,38.75,1969,0.337
-89.75,38.75,1970,0.48
-89.75,38.75,1971,0.095
-89.75,38.75,1972,-1.947
-89.75,38.75,1973,3.565
-89.75,38.75,1974,4.25
-89.75,38.75,1975,3.083
-89.75,38.75,1976,1.411
-89.75,38.75,1977,-2.978
-89.75,38.75,1978,-0.009
-89.75,38.75,1979,0.615
-89.75,38.75,1980,-2.06
-89.75,38.75,1981,1.61
-89.75,38.75,1982,1.793
-89.75,38.75,1983,1.291
-89.75,38.75,1984,-0.192
-89.75,38.75,1985,2.544
-89.75,38.75,1986,-0.554
-89.75,38.75,1987,-1.298
-89.75,38.75,1988,-2.221
-89.75,38.75,1989,-0.353
-89.75,38.75,1990,1.279
-89.75,38.75,1991,-1.304
-89.75,38.75,1992,-1.234
-89.75,38.75,1993,2.597
-89.75,38.75,1994,1.22
-89.75,38.75,1995,1.574
-89.75,38.75,1996,1.052
-89.75,38.75,1997,0.419
-89.75,38.75,1998,2.243
-89.75,38.75,1999,0.336
-89.75,38.75,2000,1.193
-89.75,38.75,2001,0.082
-89.75,38.75,2002,1.428
-89.75,38.75,2003,0.722
-89.75,38.75,2004,1.354
-89.75,38.75,2005,-1.35
-89.75,39.25,1600,-0.569
-89.75,39.25,1601,1.212
-89.75,39.25,1602,-0.192
-89.75,39.25,1603,-1.281
-89.75,39.25,1604,-0.336
-89.75,39.25,1605,-0.449
-89.75,39.25,1606,1.551
-89.75,39.25,1607,1.986
-89.75,39.25,1608,-3.947
-89.75,39.25,1609,-2.606
-89.75,39.25,1610,-2.794
-89.75,39.25,1611,0.299
-89.75,39.25,1612,-0.926
-89.75,39.25,1613,0.186
-89.75,39.25,1614,-0.718
-89.75,39.25,1615,0.608
-89.75,39.25,1616,-0.915
-89.75,39.25,1617,-1.189
-89.75,39.25,1618,0.001
-89.75,39.25,1619,0.657
-89.75,39.25,1620,4.64
-89.75,39.25,1621,4.47
-89.75,39.25,1622,1.618
-89.75,39.25,1623,3.387
-89.75,39.25,1624,1.716
-89.75,39.25,1625,0.861
-89.75,39.25,1626,3.922
-89.75,39.25,1627,-1.609
-89.75,39.25,1628,-3.879
-89.75,39.25,1629,-0.716
-89.75,39.25,1630,-0.431
-89.75,39.25,1631,-1.318
-89.75,39.25,1632,-1.001
-89.75,39.25,1633,0.974
-89.75,39.25,1634,0.17
-89.75,39.25,1635,-0.807
-89.75,39.25,1636,2.911
-89.75,39.25,1637,3.325
-89.75,39.25,1638,1.371
-89.75,39.25,1639,1.029
-89.75,39.25,1640,-0.581
-89.75,39.25,1641,0.903
-89.75,39.25,1642,1.984
-89.75,39.25,1643,-1.497
-89.75,39.25,1644,-3.172
-89.75,39.25,1645,-3.231
-89.75,39.25,1646,-3.934
-89.75,39.25,1647,0.849
-89.75,39.25,1648,-0.766
-89.75,39.25,1649,3.048
-89.75,39.25,1650,-2.644
-89.75,39.25,1651,0.021
-89.75,39.25,1652,-0.845
-89.75,39.25,1653,2.913
-89.75,39.25,1654,-0.48
-89.75,39.25,1655,-2.106
-89.75,39.25,1656,-1.86
-89.75,39.25,1657,-0.024
-89.75,39.25,1658,-1.655
-89.75,39.25,1659,-0.832
-89.75,39.25,1660,0.216
-89.75,39.25,1661,1.864
-89.75,39.25,1662,1.238
-89.75,39.25,1663,0.444
-89.75,39.25,1664,-1.578
-89.75,39.25,1665,-2.053
-89.75,39.25,1666,-2.251
-89.75,39.25,1667,-0.879
-89.75,39.25,1668,0.501
-89.75,39.25,1669,2.425
-89.75,39.25,1670,-2.575
-89.75,39.25,1671,-0.576
-89.75,39.25,1672,0.491
-89.75,39.25,1673,1.12
-89.75,39.25,1674,1.805
-89.75,39.25,1675,0.774
-89.75,39.25,1676,-0.573
-89.75,39.25,1677,0.354
-89.75,39.25,1678,0.559
-89.75,39.25,1679,-1.594
-89.75,39.25,1680,1.282
-89.75,39.25,1681,-0.77
-89.75,39.25,1682,-0.65
-89.75,39.25,1683,0.795
-89.75,39.25,1684,0.882
-89.75,39.25,1685,-1.403
-89.75,39.25,1686,-0.468
-89.75,39.25,1687,-1.837
-89.75,39.25,1688,-0.625
-89.75,39.25,1689,-2.798
-89.75,39.25,1690,3.103
-89.75,39.25,1691,1.255
-89.75,39.25,1692,0.614
-89.75,39.25,1693,-2.394
-89.75,39.25,1694,4.131
-89.75,39.25,1695,3.159
-89.75,39.25,1696,-0.935
-89.75,39.25,1697,-3.183
-89.75,39.25,1698,-3.34
-89.75,39.25,1699,-1.654
-89.75,39.25,1700,-1.53
-89.75,39.25,1701,0.498
-89.75,39.25,1702,0.31
-89.75,39.25,1703,-1.964
-89.75,39.25,1704,-1.416
-89.75,39.25,1705,-2.351
-89.75,39.25,1706,0.923
-89.75,39.25,1707,3.597
-89.75,39.25,1708,-2.712
-89.75,39.25,1709,-1.043
-89.75,39.25,1710,-0.787
-89.75,39.25,1711,0.957
-89.75,39.25,1712,-1.379
-89.75,39.25,1713,-0.364
-89.75,39.25,1714,1.681
-89.75,39.25,1715,1.55
-89.75,39.25,1716,2.347
-89.75,39.25,1717,1.736
-89.75,39.25,1718,-1.427
-89.75,39.25,1719,0.346
-89.75,39.25,1720,-0.573
-89.75,39.25,1721,-2.63
-89.75,39.25,1722,0.143
-89.75,39.25,1723,-1.314
-89.75,39.25,1724,-2.155
-89.75,39.25,1725,-0.559
-89.75,39.25,1726,0.186
-89.75,39.25,1727,0.048
-89.75,39.25,1728,-2.531
-89.75,39.25,1729,2.9
-89.75,39.25,1730,1.489
-89.75,39.25,1731,-1.117
-89.75,39.25,1732,1.622
-89.75,39.25,1733,0.979
-89.75,39.25,1734,-1.731
-89.75,39.25,1735,-1.747
-89.75,39.25,1736,-6.764
-89.75,39.25,1737,-3.924
-89.75,39.25,1738,-0.782
-89.75,39.25,1739,0.893
-89.75,39.25,1740,2.696
-89.75,39.25,1741,1.224
-89.75,39.25,1742,-0.133
-89.75,39.25,1743,-1.193
-89.75,39.25,1744,0.598
-89.75,39.25,1745,3.371
-89.75,39.25,1746,-1.179
-89.75,39.25,1747,2.88
-89.75,39.25,1748,-1.586
-89.75,39.25,1749,-2.543
-89.75,39.25,1750,1.431
-89.75,39.25,1751,0.544
-89.75,39.25,1752,-1.917
-89.75,39.25,1753,-2.949
-89.75,39.25,1754,-1.37
-89.75,39.25,1755,-2.257
-89.75,39.25,1756,0.948
-89.75,39.25,1757,-0.648
-89.75,39.25,1758,-0.79
-89.75,39.25,1759,3.371
-89.75,39.25,1760,-0.191
-89.75,39.25,1761,0.812
-89.75,39.25,1762,-1.895
-89.75,39.25,1763,-0.654
-89.75,39.25,1764,1.752
-89.75,39.25,1765,0.986
-89.75,39.25,1766,1.235
-89.75,39.25,1767,-2.786
-89.75,39.25,1768,1.996
-89.75,39.25,1769,3.248
-89.75,39.25,1770,0.081
-89.75,39.25,1771,0.232
-89.75,39.25,1772,-3.676
-89.75,39.25,1773,-2.727
-89.75,39.25,1774,-3.798
-89.75,39.25,1775,0
-89.75,39.25,1776,1.134
-89.75,39.25,1777,0.436
-89.75,39.25,1778,-0.02
-89.75,39.25,1779,2.09
-89.75,39.25,1780,0.347
-89.75,39.25,1781,4.135
-89.75,39.25,1782,2.227
-89.75,39.25,1783,1.509
-89.75,39.25,1784,-1.587
-89.75,39.25,1785,-2.354
-89.75,39.25,1786,-0.999
-89.75,39.25,1787,0.744
-89.75,39.25,1788,2.126
-89.75,39.25,1789,-1.218
-89.75,39.25,1790,-1.264
-89.75,39.25,1791,1.085
-89.75,39.25,1792,-0.681
-89.75,39.25,1793,-0.464
-89.75,39.25,1794,-1.024
-89.75,39.25,1795,1.763
-89.75,39.25,1796,3.141
-89.75,39.25,1797,4.592
-89.75,39.25,1798,1.592
-89.75,39.25,1799,-3.226
-89.75,39.25,1800,-4.587
-89.75,39.25,1801,-4.029
-89.75,39.25,1802,0.665
-89.75,39.25,1803,-2.766
-89.75,39.25,1804,-1.421
-89.75,39.25,1805,0.936
-89.75,39.25,1806,-0.848
-89.75,39.25,1807,1.246
-89.75,39.25,1808,0.122
-89.75,39.25,1809,-1.212
-89.75,39.25,1810,-0.016
-89.75,39.25,1811,2.874
-89.75,39.25,1812,-0.186
-89.75,39.25,1813,-1.021
-89.75,39.25,1814,0.99
-89.75,39.25,1815,-0.464
-89.75,39.25,1816,-5.423
-89.75,39.25,1817,-2.279
-89.75,39.25,1818,-1.603
-89.75,39.25,1819,1.063
-89.75,39.25,1820,-2.457
-89.75,39.25,1821,-1.224
-89.75,39.25,1822,0.547
-89.75,39.25,1823,0.768
-89.75,39.25,1824,2.084
-89.75,39.25,1825,-0.485
-89.75,39.25,1826,-1.268
-89.75,39.25,1827,2.367
-89.75,39.25,1828,2.598
-89.75,39.25,1829,-3.155
-89.75,39.25,1830,1.533
-89.75,39.25,1831,0.975
-89.75,39.25,1832,-0.889
-89.75,39.25,1833,-1.524
-89.75,39.25,1834,-4.489
-89.75,39.25,1835,-2.497
-89.75,39.25,1836,-0.245
-89.75,39.25,1837,1.72
-89.75,39.25,1838,-1.916
-89.75,39.25,1839,-2.818
-89.75,39.25,1840,1.744
-89.75,39.25,1841,-2.834
-89.75,39.25,1842,0.51
-89.75,39.25,1843,1.019
-89.75,39.25,1844,3.629
-89.75,39.25,1845,1.36
-89.75,39.25,1846,0.402
-89.75,39.25,1847,-0.722
-89.75,39.25,1848,-0.152
-89.75,39.25,1849,3.488
-89.75,39.25,1850,0.331
-89.75,39.25,1851,0.397
-89.75,39.25,1852,1.049
-89.75,39.25,1853,-1.238
-89.75,39.25,1854,1.858
-89.75,39.25,1855,-1.315
-89.75,39.25,1856,-3.139
-89.75,39.25,1857,-3.212
-89.75,39.25,1858,-0.93
-89.75,39.25,1859,-0.943
-89.75,39.25,1860,-1.508
-89.75,39.25,1861,-0.127
-89.75,39.25,1862,1.894
-89.75,39.25,1863,1.216
-89.75,39.25,1864,-1.836
-89.75,39.25,1865,-0.492
-89.75,39.25,1866,1.797
-89.75,39.25,1867,-0.639
-89.75,39.25,1868,-3.136
-89.75,39.25,1869,1.837
-89.75,39.25,1870,-2.581
-89.75,39.25,1871,-3.323
-89.75,39.25,1872,-2.203
-89.75,39.25,1873,-1.483
-89.75,39.25,1874,-4.778
-89.75,39.25,1875,-0.495
-89.75,39.25,1876,3.14
-89.75,39.25,1877,0.588
-89.75,39.25,1878,1.112
-89.75,39.25,1879,-2.382
-89.75,39.25,1880,0.384
-89.75,39.25,1881,-0.903
-89.75,39.25,1882,4.491
-89.75,39.25,1883,5.248
-89.75,39.25,1884,2.289
-89.75,39.25,1885,0.262
-89.75,39.25,1886,-0.497
-89.75,39.25,1887,-2.445
-89.75,39.25,1888,-1.953
-89.75,39.25,1889,2.133
-89.75,39.25,1890,-0.522
-89.75,39.25,1891,-0.13
-89.75,39.25,1892,4.511
-89.75,39.25,1893,2.034
-89.75,39.25,1894,-1.802
-89.75,39.25,1895,-3.649
-89.75,39.25,1896,-0.215
-89.75,39.25,1897,3.042
-89.75,39.25,1898,1.685
-89.75,39.25,1899,-0.121
-89.75,39.25,1900,-1.339
-89.75,39.25,1901,-3.975
-89.75,39.25,1902,-1.541
-89.75,39.25,1903,2.806
-89.75,39.25,1904,4.176
-89.75,39.25,1905,1.041
-89.75,39.25,1906,0.166
-89.75,39.25,1907,2.592
-89.75,39.25,1908,2.823
-89.75,39.25,1909,3.532
-89.75,39.25,1910,1.329
-89.75,39.25,1911,-3.937
-89.75,39.25,1912,3.445
-89.75,39.25,1913,-1.809
-89.75,39.25,1914,-4.751
-89.75,39.25,1915,3.301
-89.75,39.25,1916,3.771
-89.75,39.25,1917,1.369
-89.75,39.25,1918,-2.133
-89.75,39.25,1919,-0.432
-89.75,39.25,1920,-0.164
-89.75,39.25,1921,-1.021
-89.75,39.25,1922,-0.096
-89.75,39.25,1923,1.144
-89.75,39.25,1924,4.44
-89.75,39.25,1925,-1.486
-89.75,39.25,1926,-2.032
-89.75,39.25,1927,2.065
-89.75,39.25,1928,4.519
-89.75,39.25,1929,2.186
-89.75,39.25,1930,-2.372
-89.75,39.25,1931,-3.934
-89.75,39.25,1932,-1.639
-89.75,39.25,1933,-1.589
-89.75,39.25,1934,-4.543
-89.75,39.25,1935,3.389
-89.75,39.25,1936,-3.963
-89.75,39.25,1937,-0.265
-89.75,39.25,1938,2.373
-89.75,39.25,1939,0.394
-89.75,39.25,1940,-2.103
-89.75,39.25,1941,-3.328
-89.75,39.25,1942,0.194
-89.75,39.25,1943,-0.227
-89.75,39.25,1944,-2.702
-89.75,39.25,1945,2.835
-89.75,39.25,1946,0.367
-89.75,39.25,1947,0.232
-89.75,39.25,1948,0.108
-89.75,39.25,1949,1.517
-89.75,39.25,1950,3.153
-89.75,39.25,1951,5.512
-89.75,39.25,1952,-0.18
-89.75,39.25,1953,-1.774
-89.75,39.25,1954,-4.499
-89.75,39.25,1955,0.204
-89.75,39.25,1956,-1.237
-89.75,39.25,1957,2.412
-89.75,39.25,1958,2.036
-89.75,39.25,1959,-0.899
-89.75,39.25,1960,0.847
-89.75,39.25,1961,1.133
-89.75,39.25,1962,1.343
-89.75,39.25,1963,-2.065
-89.75,39.25,1964,-2.476
-89.75,39.25,1965,-0.492
-89.75,39.25,1966,-1.759
-89.75,39.25,1967,-1.749
-89.75,39.25,1968,-0.295
-89.75,39.25,1969,0.553
-89.75,39.25,1970,0.508
-89.75,39.25,1971,-0.009
-89.75,39.25,1972,-2.276
-89.75,39.25,1973,3.856
-89.75,39.25,1974,4.786
-89.75,39.25,1975,3.407
-89.75,39.25,1976,1.557
-89.75,39.25,1977,-3.341
-89.75,39.25,1978,0.295
-89.75,39.25,1979,0.075
-89.75,39.25,1980,-2.306
-89.75,39.25,1981,2.198
-89.75,39.25,1982,2.345
-89.75,39.25,1983,1.322
-89.75,39.25,1984,-0.024
-89.75,39.25,1985,2.059
-89.75,39.25,1986,-0.462
-89.75,39.25,1987,-1.705
-89.75,39.25,1988,-2.927
-89.75,39.25,1989,-1.333
-89.75,39.25,1990,1.929
-89.75,39.25,1991,-1.155
-89.75,39.25,1992,-0.977
-89.75,39.25,1993,3.433
-89.75,39.25,1994,1.526
-89.75,39.25,1995,1.557
-89.75,39.25,1996,0.925
-89.75,39.25,1997,-0.259
-89.75,39.25,1998,2.517
-89.75,39.25,1999,0.418
-89.75,39.25,2000,0.906
-89.75,39.25,2001,0.065
-89.75,39.25,2002,1.959
-89.75,39.25,2003,0.613
-89.75,39.25,2004,1.313
-89.75,39.25,2005,-1.986
-89.75,39.75,1600,-0.631
-89.75,39.75,1601,1.152
-89.75,39.75,1602,-0.465
-89.75,39.75,1603,-1.508
-89.75,39.75,1604,-0.718
-89.75,39.75,1605,-1.267
-89.75,39.75,1606,0.417
-89.75,39.75,1607,1.519
-89.75,39.75,1608,-3.605
-89.75,39.75,1609,-3.296
-89.75,39.75,1610,-2.803
-89.75,39.75,1611,0.217
-89.75,39.75,1612,-0.804
-89.75,39.75,1613,0.169
-89.75,39.75,1614,-0.779
-89.75,39.75,1615,0.408
-89.75,39.75,1616,-1.159
-89.75,39.75,1617,-1.695
-89.75,39.75,1618,-0.252
-89.75,39.75,1619,1.086
-89.75,39.75,1620,4.276
-89.75,39.75,1621,3.735
-89.75,39.75,1622,1.244
-89.75,39.75,1623,2.664
-89.75,39.75,1624,0.842
-89.75,39.75,1625,0.835
-89.75,39.75,1626,3.535
-89.75,39.75,1627,-1.814
-89.75,39.75,1628,-3.441
-89.75,39.75,1629,-1.573
-89.75,39.75,1630,-0.217
-89.75,39.75,1631,-0.68
-89.75,39.75,1632,-1.218
-89.75,39.75,1633,0.158
-89.75,39.75,1634,-0.421
-89.75,39.75,1635,-1.134
-89.75,39.75,1636,2.155
-89.75,39.75,1637,2.79
-89.75,39.75,1638,1.399
-89.75,39.75,1639,1.034
-89.75,39.75,1640,0.085
-89.75,39.75,1641,1.385
-89.75,39.75,1642,2.579
-89.75,39.75,1643,-0.417
-89.75,39.75,1644,-2.316
-89.75,39.75,1645,-2.243
-89.75,39.75,1646,-3.267
-89.75,39.75,1647,0.575
-89.75,39.75,1648,-0.841
-89.75,39.75,1649,2.715
-89.75,39.75,1650,-2.533
-89.75,39.75,1651,0.384
-89.75,39.75,1652,-0.297
-89.75,39.75,1653,2.948
-89.75,39.75,1654,0.433
-89.75,39.75,1655,-1.838
-89.75,39.75,1656,-1.622
-89.75,39.75,1657,-0.636
-89.75,39.75,1658,-2.047
-89.75,39.75,1659,-0.834
-89.75,39.75,1660,0.11
-89.75,39.75,1661,1.336
-89.75,39.75,1662,0.945
-89.75,39.75,1663,0.508
-89.75,39.75,1664,-1.628
-89.75,39.75,1665,-2.776
-89.75,39.75,1666,-2.07
-89.75,39.75,1667,-0.666
-89.75,39.75,1668,0.766
-89.75,39.75,1669,3.031
-89.75,39.75,1670,-2.169
-89.75,39.75,1671,-0.214
-89.75,39.75,1672,0.581
-89.75,39.75,1673,1.129
-89.75,39.75,1674,1.561
-89.75,39.75,1675,0.85
-89.75,39.75,1676,-0.315
-89.75,39.75,1677,0.503
-89.75,39.75,1678,0.635
-89.75,39.75,1679,-1.146
-89.75,39.75,1680,0.859
-89.75,39.75,1681,-0.361
-89.75,39.75,1682,-0.489
-89.75,39.75,1683,0.762
-89.75,39.75,1684,0.973
-89.75,39.75,1685,-1.248
-89.75,39.75,1686,-0.224
-89.75,39.75,1687,-1.318
-89.75,39.75,1688,-0.382
-89.75,39.75,1689,-2.513
-89.75,39.75,1690,2.455
-89.75,39.75,1691,0.77
-89.75,39.75,1692,0.434
-89.75,39.75,1693,-2.102
-89.75,39.75,1694,3.612
-89.75,39.75,1695,2.674
-89.75,39.75,1696,-0.777
-89.75,39.75,1697,-2.911
-89.75,39.75,1698,-3.14
-89.75,39.75,1699,-1.635
-89.75,39.75,1700,-1.219
-89.75,39.75,1701,0.444
-89.75,39.75,1702,-0.011
-89.75,39.75,1703,-1.711
-89.75,39.75,1704,-1.338
-89.75,39.75,1705,-1.944
-89.75,39.75,1706,0.583
-89.75,39.75,1707,2.99
-89.75,39.75,1708,-2.128
-89.75,39.75,1709,-0.541
-89.75,39.75,1710,-0.672
-89.75,39.75,1711,0.706
-89.75,39.75,1712,-1.251
-89.75,39.75,1713,-0.5
-89.75,39.75,1714,1.33
-89.75,39.75,1715,1.698
-89.75,39.75,1716,2.179
-89.75,39.75,1717,1.232
-89.75,39.75,1718,-1.506
-89.75,39.75,1719,0.276
-89.75,39.75,1720,-0.089
-89.75,39.75,1721,-2.35
-89.75,39.75,1722,0.278
-89.75,39.75,1723,-1.039
-89.75,39.75,1724,-2.45
-89.75,39.75,1725,-0.662
-89.75,39.75,1726,0.117
-89.75,39.75,1727,0.129
-89.75,39.75,1728,-1.914
-89.75,39.75,1729,2.669
-89.75,39.75,1730,1.568
-89.75,39.75,1731,-0.969
-89.75,39.75,1732,1.554
-89.75,39.75,1733,0.597
-89.75,39.75,1734,-1.442
-89.75,39.75,1735,-1.757
-89.75,39.75,1736,-6.083
-89.75,39.75,1737,-3.292
-89.75,39.75,1738,-0.636
-89.75,39.75,1739,0.745
-89.75,39.75,1740,2.34
-89.75,39.75,1741,1.607
-89.75,39.75,1742,0.082
-89.75,39.75,1743,-1.49
-89.75,39.75,1744,-0.179
-89.75,39.75,1745,2.883
-89.75,39.75,1746,-1.107
-89.75,39.75,1747,2.257
-89.75,39.75,1748,-1.197
-89.75,39.75,1749,-2.33
-89.75,39.75,1750,1.081
-89.75,39.75,1751,0.411
-89.75,39.75,1752,-1.923
-89.75,39.75,1753,-2.863
-89.75,39.75,1754,-1.036
-89.75,39.75,1755,-1.787
-89.75,39.75,1756,1.253
-89.75,39.75,1757,-0.787
-89.75,39.75,1758,-0.862
-89.75,39.75,1759,2.705
-89.75,39.75,1760,-0.233
-89.75,39.75,1761,0.493
-89.75,39.75,1762,-1.444
-89.75,39.75,1763,-0.152
-89.75,39.75,1764,1.474
-89.75,39.75,1765,0.875
-89.75,39.75,1766,1.653
-89.75,39.75,1767,-1.98
-89.75,39.75,1768,2.029
-89.75,39.75,1769,2.987
-89.75,39.75,1770,0.079
-89.75,39.75,1771,0.179
-89.75,39.75,1772,-3.2
-89.75,39.75,1773,-2.42
-89.75,39.75,1774,-3.564
-89.75,39.75,1775,0.148
-89.75,39.75,1776,0.639
-89.75,39.75,1777,0.097
-89.75,39.75,1778,0.051
-89.75,39.75,1779,1.839
-89.75,39.75,1780,0.702
-89.75,39.75,1781,3.871
-89.75,39.75,1782,1.897
-89.75,39.75,1783,1.204
-89.75,39.75,1784,-1.222
-89.75,39.75,1785,-1.993
-89.75,39.75,1786,-0.992
-89.75,39.75,1787,0.776
-89.75,39.75,1788,1.811
-89.75,39.75,1789,-0.994
-89.75,39.75,1790,-0.814
-89.75,39.75,1791,1.1
-89.75,39.75,1792,-0.317
-89.75,39.75,1793,-0.399
-89.75,39.75,1794,-0.825
